naics_code,sector_2d,sector_label,seasonal_index_early,peak_excess_early,peak_quarter_early,n_excess_obs_early,rank_early,seasonal_index_late,peak_excess_late,peak_quarter_late,n_excess_obs_late,rank_late,seasonal_index_delta,rank_delta,peak_quarter_changed
327999,32,Manufacturing - paper/chemicals,0.06198902399062755,0.013957732408487623,4,10,493.0,0.049669399764491425,0.012662932029616299,3,13,533.0,-0.012319624226136125,-40.0,True
334512,33,Manufacturing - metals/machinery,0.034905581436278914,0.008564882320747147,1,10,741.0,0.02281020886493315,0.008468613002054199,3,13,929.0,-0.012095372571345762,-188.0,True
424710,42,Wholesale trade,0.03619211565602348,0.01013781205027147,3,11,723.0,0.02412618038903068,0.0046624865427563455,3,13,908.0,-0.012065935266992803,-185.0,False
315990,31,Manufacturing - food/textiles,0.047815780833845696,0.009537688114457578,4,10,612.0,0.03582561179764759,0.007037883525018562,4,12,720.0,-0.011990169036198109,-108.0,False
522320,52,Finance & insurance,0.048976248613347345,0.014223418939156235,4,10,599.0,0.03706883880901798,0.00988562845196049,4,12,701.0,-0.011907409804329368,-102.0,False
561612,56,Administrative & waste services,0.06637768211851258,0.01704715187369403,4,10,470.0,0.05455513875063605,0.014142203219400037,4,12,488.0,-0.011822543367876533,-18.0,False
424470,42,Wholesale trade,0.03835717364453438,0.010070083407252867,4,10,702.0,0.026594899555031932,0.005338645595109441,3,13,878.0,-0.011762274089502447,-176.0,True
524210,52,Finance & insurance,0.06113003690541104,0.018182565446563263,4,10,497.0,0.049429494588723415,0.015697316773436883,4,12,539.0,-0.011700542316687629,-42.0,False
315120,31,Manufacturing - food/textiles,0.03490342083840248,0.009385899901874313,3,11,742.0,0.02324945097359512,0.005742183255690569,3,13,923.0,-0.011653969864807358,-181.0,False
522299,52,Finance & insurance,0.03501300067319577,0.009253487213072686,4,10,740.0,0.02360357183918527,0.006883759647179198,3,13,915.0,-0.011409428834010502,-175.0,True
621511,62,Health care & social assistance,0.026834479796284904,0.006959283129386928,3,11,840.0,0.015604913324047603,0.004410005658796482,4,12,974.0,-0.011229566472237301,-134.0,True
423140,42,Wholesale trade,0.04239933872416919,0.01153642965984215,3,11,658.0,0.03123737341515529,0.006438262452331381,2,13,810.0,-0.0111619653090139,-152.0,True
541860,54,Professional & technical services,0.04899664456716862,0.014742671017594407,4,10,598.0,0.037933649059361564,0.010366767674146356,4,12,688.0,-0.011062995507807052,-90.0,False
623990,62,Health care & social assistance,0.0769530030967697,0.0312713327343626,3,11,418.0,0.06594605544663457,0.019504351221139717,3,13,414.0,-0.01100694765013513,4.0,False
517111,51,Information,0.02468662552842364,0.0063633922311817125,1,10,862.0,0.013765180058687392,0.004219354611918161,4,12,978.0,-0.010921445469736247,-116.0,True
238330,23,Construction,0.0899025487217516,0.025205339074544298,4,10,370.0,0.0790009485720494,0.022086307871323756,3,13,359.0,-0.010901600149702206,11.0,True
325620,32,Manufacturing - paper/chemicals,0.042310822838024544,0.014750350399483416,3,11,659.0,0.03145975168300589,0.011382580731065371,3,13,803.0,-0.010851071155018654,-144.0,False
332911,33,Manufacturing - metals/machinery,0.028480018312685006,0.009102652372990806,3,11,821.0,0.017769014588485288,0.0030656738006717412,3,13,962.0,-0.010711003724199718,-141.0,False
441340,44,Retail trade - general,0.06507000833623326,0.017609647225944013,3,11,474.0,0.054498929923588554,0.01645881704731603,3,13,489.0,-0.010571078412644708,-15.0,False
524127,52,Finance & insurance,0.03640189597238256,0.011028618601438488,3,11,718.0,0.025911257418120275,0.005700422447522775,4,12,889.0,-0.010490638554262285,-171.0,True
481212,48,Transportation,0.07323530482769391,0.018190428496151732,4,10,434.0,0.06291272115549859,0.022858609354769643,4,12,429.0,-0.010322583672195323,5.0,False
449129,44,Retail trade - general,0.12172086123590109,0.03561458546948663,1,10,283.0,0.11149242700098919,0.03300655526636205,1,12,275.0,-0.010228434234911904,8.0,False
311520,31,Manufacturing - food/textiles,0.1470720679013973,0.05625546891495437,3,11,239.0,0.13703938231759355,0.046449416986947475,3,13,225.0,-0.010032685583803741,14.0,False
621420,62,Health care & social assistance,0.0596519618802756,0.021827553826734084,3,11,510.0,0.049698832640384605,0.01524370712651497,3,13,532.0,-0.009953129239890994,-22.0,False
112111,11,"Agriculture, forestry, fishing",0.2524299668338378,0.07061389649862751,4,10,125.0,0.24250068300330682,0.06510618201062036,4,12,130.0,-0.00992928383053096,-5.0,False
325120,32,Manufacturing - paper/chemicals,0.036606170046261675,0.011598044105623756,3,11,715.0,0.02674382819431447,0.0074071736839129605,3,13,873.0,-0.009862341851947204,-158.0,False
623210,62,Health care & social assistance,0.0511818399283109,0.016009827166510913,3,11,579.0,0.041439649599102256,0.009606048062820668,3,13,639.0,-0.009742190329208644,-60.0,False
336419,33,Manufacturing - metals/machinery,0.0592043419991324,0.015982367545581945,2,11,516.0,0.04961143340955363,0.018001072240243894,3,13,535.0,-0.009592908589578772,-19.0,True
621491,62,Health care & social assistance,0.02215931214729137,0.0046179481554764115,4,10,888.0,0.012586989150041545,0.0027856302853833635,1,12,982.0,-0.009572322997249826,-94.0,True
212312,21,"Mining, quarrying, oil & gas",0.14492274834140592,0.050086268913912366,4,10,245.0,0.1354607880479274,0.04056650401498071,4,12,228.0,-0.00946196029347851,17.0,False
316990,31,Manufacturing - food/textiles,0.03374085683063288,0.008464703443073937,4,10,759.0,0.024297951256212785,0.006218060952104573,3,13,906.0,-0.009442905574420096,-147.0,True
513110,51,Information,0.03716524761760636,0.012283764290648942,3,11,711.0,0.027741093510623975,0.004994714013513943,3,13,854.0,-0.009424154106982385,-143.0,False
449110,44,Retail trade - general,0.04088885229542443,0.008428619750752072,3,11,676.0,0.031525620006233344,0.0071015630992267665,3,13,799.0,-0.009363232289191087,-123.0,False
424520,42,Wholesale trade,0.09314639688315486,0.029302420301063815,4,10,355.0,0.0837935926879242,0.023430566325635033,4,12,340.0,-0.009352804195230657,15.0,False
713210,71,"Arts, entertainment & recreation",0.051892490979703616,0.009760956049651902,4,10,573.0,0.042709203799831966,0.0067413086280287545,2,13,620.0,-0.00918328717987165,-47.0,True
445320,44,Retail trade - general,0.058022561991431215,0.01584614955212951,3,11,522.0,0.04884236298646111,0.015217659234366484,3,13,553.0,-0.009180199004970108,-31.0,False
485210,48,Transportation,0.03573765810838689,0.007091404033806228,3,11,729.0,0.026609531909680146,0.004840132496514964,2,13,877.0,-0.009128126198706742,-148.0,True
423820,42,Wholesale trade,0.05514418556212804,0.012157397738821862,3,11,541.0,0.04607619214878741,0.010782772934414266,3,13,579.0,-0.009067993413340629,-38.0,False
541850,54,Professional & technical services,0.08809717202825873,0.0257560635173344,4,10,378.0,0.07905276265687573,0.014849632556893318,4,12,358.0,-0.009044409371382997,20.0,False
459510,45,Retail trade - specialty,0.09215067350254677,0.02225075029013812,3,11,361.0,0.08311813098409712,0.028780053915409002,3,13,342.0,-0.009032542518449649,19.0,False
325520,32,Manufacturing - paper/chemicals,0.028352422716132905,0.009193633748423085,3,11,823.0,0.019544785621930967,0.005022596024512867,3,13,955.0,-0.008807637094201938,-132.0,False
621910,62,Health care & social assistance,0.050320309013713226,0.01349130391119448,4,10,588.0,0.041548147209350836,0.010150760842716149,4,12,636.0,-0.00877216180436239,-48.0,False
336414,33,Manufacturing - metals/machinery,0.06618614973281653,0.021203528990732003,3,11,471.0,0.05746514565459754,0.015881582643796587,1,12,467.0,-0.008721004078218991,4.0,True
562920,56,Administrative & waste services,0.052770166431506976,0.015181730183609606,3,11,563.0,0.04405872815305089,0.014861434706009214,3,13,599.0,-0.008711438278456086,-36.0,False
484121,48,Transportation,0.06925595926595297,0.021468216912891958,4,10,457.0,0.06060111636997198,0.016483757265172354,4,12,447.0,-0.008654842895980994,10.0,False
111940,11,"Agriculture, forestry, fishing",0.7892748107585629,0.2176956055525995,4,10,26.0,0.7807064356613261,0.21465822770834486,4,12,26.0,-0.008568375097236736,0.0,False
423690,42,Wholesale trade,0.04720347285267369,0.01451974816502572,4,10,621.0,0.03867717364292524,0.008840043424164666,4,12,677.0,-0.008526299209748449,-56.0,False
112420,11,"Agriculture, forestry, fishing",0.17112832111969783,0.044830119943752564,4,10,199.0,0.16262900474305547,0.03973194948909247,3,13,187.0,-0.008499316376642363,12.0,True
327212,32,Manufacturing - paper/chemicals,0.021526053708377395,0.005388449298912819,4,10,895.0,0.013049615507764982,0.0035006005388471435,4,12,981.0,-0.008476438200612413,-86.0,False
488410,48,Transportation,0.03742214000501995,0.007908700286700618,4,10,709.0,0.029025282592820223,0.006100902565571058,4,12,839.0,-0.008396857412199726,-130.0,False
333414,33,Manufacturing - metals/machinery,0.04041068172670716,0.017421639675095652,4,10,682.0,0.03203885487741593,0.011439807936686225,3,13,793.0,-0.008371826849291227,-111.0,True
621493,62,Health care & social assistance,0.034221650523311976,0.009037927125456332,4,10,752.0,0.02595422578118591,0.008151124353153013,4,12,888.0,-0.008267424742126068,-136.0,False
423460,42,Wholesale trade,0.04709296511207753,0.01304419547396506,3,11,622.0,0.03882788107817332,0.006633727030221477,4,12,675.0,-0.008265084033904212,-53.0,True
325194,32,Manufacturing - paper/chemicals,0.034897538790745204,0.01030668131335378,3,11,743.0,0.026653457026002702,0.007746887526987557,3,13,876.0,-0.008244081764742502,-133.0,False
624410,62,Health care & social assistance,0.17821275289831442,0.06330774459519856,3,11,190.0,0.16999762362489662,0.059709378648353385,3,13,182.0,-0.008215129273417804,8.0,False
